"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate__MAX"
"483","0.12023453551693089","0.12023453551693089","0.12023453551693089","0","0","0","0.12118780749126853","0.12118780749126853","0.12118780749126853"
"484","0.11987383191038009","0.11987383191038009","0.11987383191038009","0","0","0","0.12082424406879473","0.12082424406879473","0.12082424406879473"
"485","0.11951421041464895","0.11951421041464895","0.11951421041464895","0","0","0","0.12046177133658835","0.12046177133658835","0.12046177133658835"
"486","0.119155667783405","0.119155667783405","0.119155667783405","0","0","0","0.12010038602257858","0.12010038602257858","0.12010038602257858"
"487","0.11879820078005479","0.11879820078005479","0.11879820078005479","0","0","0","0.11974008486451085","0.11974008486451085","0.11974008486451085"
"488","0.11844180617771463","0.11844180617771463","0.11844180617771463","0","0","0","0.11938086460991731","0.11938086460991731","0.11938086460991731"
"489","0.11808648075918149","0.11808648075918149","0.11808648075918149","0","0","0","0.11902272201608756","0.11902272201608756","0.11902272201608756"
"490","0.11773222131690395","0.11773222131690395","0.11773222131690395","0","0","0","0.1186656538500393","0.1186656538500393","0.1186656538500393"
"491","0.11737902465295323","0.11737902465295323","0.11737902465295323","0","0","0","0.11830965688848918","0.11830965688848918","0.11830965688848918"
"492","0.11702688757899438","0.11702688757899438","0.11702688757899438","0","0","0","0.11795472791782372","0.11795472791782372","0.11795472791782372"
"493","0.1166758069162574","0.1166758069162574","0.1166758069162574","0","0","0","0.11760086373407025","0.11760086373407025","0.11760086373407025"
"494","0.11632577949550862","0.11632577949550862","0.11632577949550862","0","0","0","0.11724806114286804","0.11724806114286804","0.11724806114286804"
"495","0.1159768021570221","0.1159768021570221","0.1159768021570221","0","0","0","0.11689631695943943","0.11689631695943943","0.11689631695943943"
"496","0.11562887175055103","0.11562887175055103","0.11562887175055103","0","0","0","0.11654562800856111","0.11654562800856111","0.11654562800856111"
"497","0.11528198513529937","0.11528198513529937","0.11528198513529937","0","0","0","0.11619599112453542","0.11619599112453542","0.11619599112453542"
"498","0.11493613917989347","0.11493613917989347","0.11493613917989347","0","0","0","0.11584740315116182","0.11584740315116182","0.11584740315116182"
"499","0.11459133076235378","0.11459133076235378","0.11459133076235378","0","0","0","0.11549986094170833","0.11549986094170833","0.11549986094170833"
"500","0.11424755677006672","0.11424755677006672","0.11424755677006672","0","0","0","0.11515336135888321","0.11515336135888321","0.11515336135888321"
"501","0.11390481409975652","0.11390481409975652","0.11390481409975652","0","0","0","0.11480790127480656","0.11480790127480656","0.11480790127480656"
"502","0.11356309965745724","0.11356309965745724","0.11356309965745724","0","0","0","0.11446347757098213","0.11446347757098213","0.11446347757098213"
"503","0.11322241035848488","0.11322241035848488","0.11322241035848488","0","0","0","0.11412008713826918","0.11412008713826918","0.11412008713826918"
"504","0.11288274312740942","0.11288274312740942","0.11288274312740942","0","0","0","0.11377772687685438","0.11377772687685438","0.11377772687685438"
"505","0.11254409489802719","0.11254409489802719","0.11254409489802719","0","0","0","0.11343639369622381","0.11343639369622381","0.11343639369622381"
"506","0.11220646261333311","0.11220646261333311","0.11220646261333311","0","0","0","0.11309608451513514","0.11309608451513514","0.11309608451513514"
"507","0.1118698432254931","0.1118698432254931","0.1118698432254931","0","0","0","0.11275679626158974","0.11275679626158974","0.11275679626158974"
"508","0.11153423369581662","0.11153423369581662","0.11153423369581662","0","0","0","0.11241852587280497","0.11241852587280497","0.11241852587280497"
"509","0.11119963099472917","0.11119963099472917","0.11119963099472917","0","0","0","0.11208127029518655","0.11208127029518655","0.11208127029518655"
"510","0.11086603210174498","0.11086603210174498","0.11086603210174498","0","0","0","0.111745026484301","0.111745026484301","0.111745026484301"
"511","0.11053343400543975","0.11053343400543975","0.11053343400543975","0","0","0","0.1114097914048481","0.1114097914048481","0.1114097914048481"
"512","0.11020183370342343","0.11020183370342343","0.11020183370342343","0","0","0","0.11107556203063355","0.11107556203063355","0.11107556203063355"
"513","0.10987122820231315","0.10987122820231315","0.10987122820231315","0","0","0","0.11074233534454166","0.11074233534454166","0.11074233534454166"
"514","0.10954161451770622","0.10954161451770622","0.10954161451770622","0","0","0","0.11041010833850803","0.11041010833850803","0.11041010833850803"
"515","0.1092129896741531","0.1092129896741531","0.1092129896741531","0","0","0","0.1100788780134925","0.1100788780134925","0.1100788780134925"
"516","0.10888535070513064","0.10888535070513064","0.10888535070513064","0","0","0","0.10974864137945202","0.10974864137945202","0.10974864137945202"
"517","0.10855869465301525","0.10855869465301525","0.10855869465301525","0","0","0","0.10941939545531366","0.10941939545531366","0.10941939545531366"
"518","0.1082330185690562","0.1082330185690562","0.1082330185690562","0","0","0","0.10909113726894773","0.10909113726894773","0.10909113726894773"
"519","0.10790831951334903","0.10790831951334903","0.10790831951334903","0","0","0","0.10876386385714089","0.10876386385714089","0.10876386385714089"
"520","0.10758459455480898","0.10758459455480898","0.10758459455480898","0","0","0","0.10843757226556947","0.10843757226556947","0.10843757226556947"
"521","0.10726184077114455","0.10726184077114455","0.10726184077114455","0","0","0","0.10811225954877275","0.10811225954877275","0.10811225954877275"
"522","0.10694005524883111","0.10694005524883111","0.10694005524883111","0","0","0","0.10778792277012643","0.10778792277012643","0.10778792277012643"
"523","0.10661923508308462","0.10661923508308462","0.10661923508308462","0","0","0","0.10746455900181605","0.10746455900181605","0.10746455900181605"
"524","0.10629937737783536","0.10629937737783536","0.10629937737783536","0","0","0","0.1071421653248106","0.1071421653248106","0.1071421653248106"
"525","0.10598047924570185","0.10598047924570185","0.10598047924570185","0","0","0","0.10682073882883618","0.10682073882883618","0.10682073882883618"
"526","0.10566253780796474","0.10566253780796474","0.10566253780796474","0","0","0","0.10650027661234968","0.10650027661234968","0.10650027661234968"
"527","0.10534555019454084","0.10534555019454084","0.10534555019454084","0","0","0","0.10618077578251263","0.10618077578251263","0.10618077578251263"
"528","0.10502951354395722","0.10502951354395722","0.10502951354395722","0","0","0","0.10586223345516509","0.10586223345516509","0.10586223345516509"
"529","0.10471442500332534","0.10471442500332534","0.10471442500332534","0","0","0","0.10554464675479959","0.10554464675479959","0.10554464675479959"
"530","0.10440028172831536","0.10440028172831536","0.10440028172831536","0","0","0","0.10522801281453519","0.10522801281453519","0.10522801281453519"
"531","0.10408708088313041","0.10408708088313041","0.10408708088313041","0","0","0","0.10491232877609158","0.10491232877609158","0.10491232877609158"
"532","0.10377481964048102","0.10377481964048102","0.10377481964048102","0","0","0","0.1045975917897633","0.1045975917897633","0.1045975917897633"
"533","0.10346349518155958","0.10346349518155958","0.10346349518155958","0","0","0","0.10428379901439401","0.10428379901439401","0.10428379901439401"
"534","0.1031531046960149","0.1031531046960149","0.1031531046960149","0","0","0","0.10397094761735083","0.10397094761735083","0.10397094761735083"
"535","0.10284364538192685","0.10284364538192685","0.10284364538192685","0","0","0","0.10365903477449878","0.10365903477449878","0.10365903477449878"
"536","0.10253511444578106","0.10253511444578106","0.10253511444578106","0","0","0","0.10334805767017528","0.10334805767017528","0.10334805767017528"
"537","0.10222750910244371","0.10222750910244371","0.10222750910244371","0","0","0","0.10303801349716475","0.10303801349716475","0.10303801349716475"
"538","0.10192082657513639","0.10192082657513639","0.10192082657513639","0","0","0","0.10272889945667325","0.10272889945667325","0.10272889945667325"
"539","0.10161506409541098","0.10161506409541098","0.10161506409541098","0","0","0","0.10242071275830324","0.10242071275830324","0.10242071275830324"
"540","0.10131021890312475","0.10131021890312475","0.10131021890312475","0","0","0","0.10211345062002833","0.10211345062002833","0.10211345062002833"
"541","0.10100628824641537","0.10100628824641537","0.10100628824641537","0","0","0","0.10180711026816824","0.10180711026816824","0.10180711026816824"
"542","0.10070326938167613","0.10070326938167613","0.10070326938167613","0","0","0","0.10150168893736373","0.10150168893736373","0.10150168893736373"
"543","0.1004011595735311","0.1004011595735311","0.1004011595735311","0","0","0","0.10119718387055164","0.10119718387055164","0.10119718387055164"
"544","0.10009995609481051","0.10009995609481051","0.10009995609481051","0","0","0","0.10089359231893999","0.10089359231893999","0.10089359231893999"
"545","0.09979965622652608","0.09979965622652608","0.09979965622652608","0","0","0","0.10059091154198317","0.10059091154198317","0.10059091154198317"
"546","0.0995002572578465","0.0995002572578465","0.0995002572578465","0","0","0","0.10028913880735722","0.10028913880735722","0.10028913880735722"
"547","0.09920175648607296","0.09920175648607296","0.09920175648607296","0","0","0","0.09998827139093515","0.09998827139093515","0.09998827139093515"
"548","0.09890415121661474","0.09890415121661474","0.09890415121661474","0","0","0","0.09968830657676234","0.09968830657676234","0.09968830657676234"
"549","0.09860743876296489","0.09860743876296489","0.09860743876296489","0","0","0","0.09938924165703204","0.09938924165703204","0.09938924165703204"
"550","0.09831161644667599","0.09831161644667599","0.09831161644667599","0","0","0","0.09909107393206094","0.09909107393206094","0.09909107393206094"
"551","0.09801668159733597","0.09801668159733597","0.09801668159733597","0","0","0","0.09879380071026476","0.09879380071026476","0.09879380071026476"
"552","0.09772263155254396","0.09772263155254396","0.09772263155254396","0","0","0","0.09849741930813397","0.09849741930813397","0.09849741930813397"
"553","0.09742946365788632","0.09742946365788632","0.09742946365788632","0","0","0","0.09820192705020957","0.09820192705020957","0.09820192705020957"
"554","0.09713717526691266","0.09713717526691266","0.09713717526691266","0","0","0","0.09790732126905893","0.09790732126905893","0.09790732126905893"
"555","0.09684576374111192","0.09684576374111192","0.09684576374111192","0","0","0","0.09761359930525175","0.09761359930525175","0.09761359930525175"
"556","0.09655522644988859","0.09655522644988859","0.09655522644988859","0","0","0","0.097320758507336","0.097320758507336","0.097320758507336"
"557","0.09626556077053892","0.09626556077053892","0.09626556077053892","0","0","0","0.09702879623181399","0.09702879623181399","0.09702879623181399"
"558","0.0959767640882273","0.0959767640882273","0.0959767640882273","0","0","0","0.09673770984311854","0.09673770984311854","0.09673770984311854"
"559","0.09568883379596263","0.09568883379596263","0.09568883379596263","0","0","0","0.09644749671358918","0.09644749671358918","0.09644749671358918"
"560","0.09540176729457474","0.09540176729457474","0.09540176729457474","0","0","0","0.09615815422344841","0.09615815422344841","0.09615815422344841"
"561","0.09511556199269101","0.09511556199269101","0.09511556199269101","0","0","0","0.09586967976077806","0.09586967976077806","0.09586967976077806"
"562","0.09483021530671294","0.09483021530671294","0.09483021530671294","0","0","0","0.09558207072149573","0.09558207072149573","0.09558207072149573"
"563","0.09454572466079281","0.09454572466079281","0.09454572466079281","0","0","0","0.09529532450933124","0.09529532450933124","0.09529532450933124"
"564","0.09426208748681043","0.09426208748681043","0.09426208748681043","0","0","0","0.09500943853580325","0.09500943853580325","0.09500943853580325"
"565","0.09397930122435","0.09397930122435","0.09397930122435","0","0","0","0.09472441022019584","0.09472441022019584","0.09472441022019584"
"566","0.09369736332067695","0.09369736332067695","0.09369736332067695","0","0","0","0.09444023698953526","0.09444023698953526","0.09444023698953526"
"567","0.09341627123071491","0.09341627123071491","0.09341627123071491","0","0","0","0.09415691627856665","0.09415691627856665","0.09415691627856665"
