"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - regret","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - regret","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - regret","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MAX"
"225","34.6453296540068","34.6453296540068","34.6453296540068","346","346","346","46.19185256958008","46.19185256958008","46.19185256958008"
"226","35.0960700636387","35.0960700636387","35.0960700636387","346","346","346","46.19185256958008","46.19185256958008","46.19185256958008"
"227","35.0960700636387","35.0960700636387","35.0960700636387","348","348","348","46.705650329589844","46.705650329589844","46.705650329589844"
"228","35.774270788265184","35.774270788265184","35.774270788265184","348","348","348","46.705650329589844","46.705650329589844","46.705650329589844"
"229","35.774270788265184","35.774270788265184","35.774270788265184","348","348","348","46.93373107910156","46.93373107910156","46.93373107910156"
"230","35.774270788265184","35.774270788265184","35.774270788265184","348","348","348","46.93373107910156","46.93373107910156","46.93373107910156"
"231","36.34556937160537","36.34556937160537","36.34556937160537","348","348","348","46.93373107910156","46.93373107910156","46.93373107910156"
"232","36.34556937160537","36.34556937160537","36.34556937160537","348","348","348","47.38668441772461","47.38668441772461","47.38668441772461"
"233","36.34556937160537","36.34556937160537","36.34556937160537","348","348","348","47.38668441772461","47.38668441772461","47.38668441772461"
"234","36.34556937160537","36.34556937160537","36.34556937160537","348","348","348","47.38668441772461","47.38668441772461","47.38668441772461"
"235","36.51151618270447","36.51151618270447","36.51151618270447","348","348","348","47.865848541259766","47.865848541259766","47.865848541259766"
"236","36.987625509180454","36.987625509180454","36.987625509180454","350","350","350","47.865848541259766","47.865848541259766","47.865848541259766"
"237","36.987625509180454","36.987625509180454","36.987625509180454","352","352","352","47.865848541259766","47.865848541259766","47.865848541259766"
"238","36.987625509180454","36.987625509180454","36.987625509180454","354","354","354","48.145023345947266","48.145023345947266","48.145023345947266"
"239","36.987625509180454","36.987625509180454","36.987625509180454","356","356","356","48.145023345947266","48.145023345947266","48.145023345947266"
"240","36.987625509180454","36.987625509180454","36.987625509180454","356","356","356","48.145023345947266","48.145023345947266","48.145023345947266"
"241","36.987625509180454","36.987625509180454","36.987625509180454","356","356","356","48.35557556152344","48.35557556152344","48.35557556152344"
"242","37.345282108560156","37.345282108560156","37.345282108560156","358","358","358","48.35557556152344","48.35557556152344","48.35557556152344"
"243","37.345282108560156","37.345282108560156","37.345282108560156","358","358","358","48.37626266479492","48.37626266479492","48.37626266479492"
"244","37.345282108560156","37.345282108560156","37.345282108560156","358","358","358","48.37626266479492","48.37626266479492","48.37626266479492"
"245","37.345282108560156","37.345282108560156","37.345282108560156","358","358","358","48.480350494384766","48.480350494384766","48.480350494384766"
"246","37.345282108560156","37.345282108560156","37.345282108560156","360","360","360","48.480350494384766","48.480350494384766","48.480350494384766"
"247","37.345282108560156","37.345282108560156","37.345282108560156","362","362","362","48.54368591308594","48.54368591308594","48.54368591308594"
"248","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","48.90045928955078","48.90045928955078","48.90045928955078"
"249","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","49.181427001953125","49.181427001953125","49.181427001953125"
"250","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","49.71281814575195","49.71281814575195","49.71281814575195"
"251","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","49.82944107055664","49.82944107055664","49.82944107055664"
"252","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","49.82944107055664","49.82944107055664","49.82944107055664"
"253","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","50.22475051879883","50.22475051879883","50.22475051879883"
"254","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","50.22475051879883","50.22475051879883","50.22475051879883"
"255","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","50.364742279052734","50.364742279052734","50.364742279052734"
"256","37.59214757368584","37.59214757368584","37.59214757368584","364","364","364","50.364742279052734","50.364742279052734","50.364742279052734"
"257","37.73532610562757","37.73532610562757","37.73532610562757","364","364","364","50.7451171875","50.7451171875","50.7451171875"
"258","37.73532610562757","37.73532610562757","37.73532610562757","366","366","366","50.7451171875","50.7451171875","50.7451171875"
"259","37.73532610562757","37.73532610562757","37.73532610562757","366","366","366","50.7451171875","50.7451171875","50.7451171875"
"260","37.73532610562757","37.73532610562757","37.73532610562757","366","366","366","50.7451171875","50.7451171875","50.7451171875"
"261","37.73532610562757","37.73532610562757","37.73532610562757","366","366","366","50.7451171875","50.7451171875","50.7451171875"
"262","37.73532610562757","37.73532610562757","37.73532610562757","366","366","366","50.7451171875","50.7451171875","50.7451171875"
"263","37.73532610562757","37.73532610562757","37.73532610562757","366","366","366","50.7451171875","50.7451171875","50.7451171875"
"264","37.73532610562757","37.73532610562757","37.73532610562757","368","368","368","50.85184097290039","50.85184097290039","50.85184097290039"
"265","38.30506716923832","38.30506716923832","38.30506716923832","368","368","368","50.85184097290039","50.85184097290039","50.85184097290039"
"266","38.30506716923832","38.30506716923832","38.30506716923832","368","368","368","50.85184097290039","50.85184097290039","50.85184097290039"
"267","38.30506716923832","38.30506716923832","38.30506716923832","370","370","370","50.85184097290039","50.85184097290039","50.85184097290039"
"268","38.891245259844965","38.891245259844965","38.891245259844965","370","370","370","50.85184097290039","50.85184097290039","50.85184097290039"
"269","38.891245259844965","38.891245259844965","38.891245259844965","370","370","370","50.85184097290039","50.85184097290039","50.85184097290039"
"270","38.891245259844965","38.891245259844965","38.891245259844965","370","370","370","50.85184097290039","50.85184097290039","50.85184097290039"
"271","38.891245259844965","38.891245259844965","38.891245259844965","370","370","370","50.85184097290039","50.85184097290039","50.85184097290039"
"272","38.891245259844965","38.891245259844965","38.891245259844965","370","370","370","50.85184097290039","50.85184097290039","50.85184097290039"
"273","38.891245259844965","38.891245259844965","38.891245259844965","372","372","372","50.85184097290039","50.85184097290039","50.85184097290039"
"274","39.247900848783694","39.247900848783694","39.247900848783694","372","372","372","51.373878479003906","51.373878479003906","51.373878479003906"
"275","39.247900848783694","39.247900848783694","39.247900848783694","372","372","372","51.46932601928711","51.46932601928711","51.46932601928711"
"276","39.247900848783694","39.247900848783694","39.247900848783694","372","372","372","51.46932601928711","51.46932601928711","51.46932601928711"
"277","39.247900848783694","39.247900848783694","39.247900848783694","372","372","372","51.46932601928711","51.46932601928711","51.46932601928711"
"278","39.247900848783694","39.247900848783694","39.247900848783694","372","372","372","51.46932601928711","51.46932601928711","51.46932601928711"
"279","39.247900848783694","39.247900848783694","39.247900848783694","372","372","372","51.46932601928711","51.46932601928711","51.46932601928711"
"280","39.247900848783694","39.247900848783694","39.247900848783694","374","374","374","51.46932601928711","51.46932601928711","51.46932601928711"
"281","39.381257243885564","39.381257243885564","39.381257243885564","374","374","374","51.46932601928711","51.46932601928711","51.46932601928711"
"282","39.381257243885564","39.381257243885564","39.381257243885564","374","374","374","51.46932601928711","51.46932601928711","51.46932601928711"
"283","39.381257243885564","39.381257243885564","39.381257243885564","376","376","376","51.907310485839844","51.907310485839844","51.907310485839844"
"284","39.47211913886527","39.47211913886527","39.47211913886527","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"285","39.47211913886527","39.47211913886527","39.47211913886527","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"286","40.14796058747955","40.14796058747955","40.14796058747955","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"287","40.14796058747955","40.14796058747955","40.14796058747955","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"288","40.705278545158876","40.705278545158876","40.705278545158876","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"289","40.705278545158876","40.705278545158876","40.705278545158876","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"290","40.705278545158876","40.705278545158876","40.705278545158876","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"291","41.233342301300716","41.233342301300716","41.233342301300716","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"292","41.233342301300716","41.233342301300716","41.233342301300716","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"293","41.233342301300716","41.233342301300716","41.233342301300716","378","378","378","51.907310485839844","51.907310485839844","51.907310485839844"
"294","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","51.91507339477539","51.91507339477539","51.91507339477539"
"295","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","51.91507339477539","51.91507339477539","51.91507339477539"
"296","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","51.91507339477539","51.91507339477539","51.91507339477539"
"297","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","51.91507339477539","51.91507339477539","51.91507339477539"
"298","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","51.91507339477539","51.91507339477539","51.91507339477539"
"299","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","51.91507339477539","51.91507339477539","51.91507339477539"
"300","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","52.34736251831055","52.34736251831055","52.34736251831055"
"301","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","52.34736251831055","52.34736251831055","52.34736251831055"
"302","41.70232217988914","41.70232217988914","41.70232217988914","378","378","378","52.34736251831055","52.34736251831055","52.34736251831055"
"303","41.70232217988914","41.70232217988914","41.70232217988914","380","380","380","52.34736251831055","52.34736251831055","52.34736251831055"
"304","42.48785868736024","42.48785868736024","42.48785868736024","382","382","382","52.34736251831055","52.34736251831055","52.34736251831055"
"305","42.48785868736024","42.48785868736024","42.48785868736024","382","382","382","52.34736251831055","52.34736251831055","52.34736251831055"
"306","42.73215673900178","42.73215673900178","42.73215673900178","382","382","382","52.49001693725586","52.49001693725586","52.49001693725586"
